tp,fp,tn,fn,precision,accuracy,recall,train_dataset_len,test_dataset_len,source_sequence_len,source_sequence,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp
2681,594,4903,3829,81.86,63.16,41.18,"(7545, 7141)","(6510, 5497)",50,"168,555,116,575,880,570,227,519,100,624,802,121,481,384,56,699,329,784,835,946,505,311,206,57,557,71,77,1078,838,417,1541,743,169,753,718,1229,635,870,202,157,115,365,173,503,369,294,529,254,174,451",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1454,347,5203,4775,80.73,56.52,23.34,"(7531, 6878)","(6229, 5550)",50,"493,273,77,835,616,475,710,890,696,407,210,220,439,361,334,391,284,183,104,63,53,134,58,232,24,102,310,217,749,802,162,101,32,51,157,390,84,560,27,19,248,548,212,137,358,173,367,245,553,197",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
229,159,5547,5914,59.02,48.75,3.73,"(7465, 7193)","(6143, 5706)",50,"255,312,148,560,114,100,361,404,141,240,1029,334,201,192,32,472,57,322,51,48,102,167,409,212,218,749,123,101,591,180,10,254,439,434,147,375,27,367,161,1050,865,173,481,647,658,310,1180,545,784,134",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
987,407,5512,6101,70.8,49.97,13.92,"(7310, 7349)","(7088, 5919)",32,"41,145,117,99,609,158,275,52,118,861,252,176,96,2,269,49,653,929,44,340,720,512,326,215,131,555,105,61,840,270,262,682",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1740,392,5152,5356,81.61,54.53,24.52,"(7884, 6724)","(7096, 5544)",50,"118,59,25,176,53,159,50,87,410,874,178,13,78,104,766,676,683,189,174,268,190,182,491,142,696,84,205,345,121,863,666,210,40,1070,24,69,171,735,141,175,183,79,126,248,795,368,103,678,39,619",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
404,22,5526,6005,94.84,49.59,6.3,"(7961, 6313)","(6409, 5548)",50,"175,138,434,192,539,167,481,230,300,100,47,35,768,983,406,240,678,1116,7,310,512,861,361,41,716,86,882,253,90,1077,601,356,199,1032,243,408,152,640,1147,414,129,435,107,824,417,515,573,859,894,1198",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
3698,668,4620,3280,84.7,67.81,53.0,"(8095, 6374)","(6978, 5288)",50,"348,519,101,236,695,888,103,419,809,374,315,138,594,391,304,183,463,219,119,708,481,1038,558,475,17,47,71,434,545,155,547,319,221,359,151,368,804,371,284,493,57,1009,203,611,734,136,161,123,232,355",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1066,489,4789,5674,68.55,48.72,15.82,"(7727, 6521)","(6740, 5278)",50,"470,734,202,6,57,128,779,297,201,507,143,802,7,209,83,436,115,715,543,93,497,588,147,404,459,636,591,316,521,146,473,47,77,527,528,308,1010,835,1100,550,318,60,92,889,90,58,304,241,48,406",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
929,348,5575,5687,72.75,51.87,14.04,"(7161, 7485)","(6616, 5923)",27,"255,186,192,162,58,507,126,171,53,69,862,358,303,78,50,410,615,25,404,11,428,341,601,388,13,121,84",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1624,284,5389,5266,85.12,55.82,23.57,"(7990, 6762)","(6890, 5673)",50,"864,381,73,752,105,961,253,951,492,116,185,131,512,716,326,772,882,61,770,1193,432,270,360,242,572,5,140,983,230,129,217,1167,354,808,720,610,815,915,396,398,262,1121,1099,256,970,244,1282,405,1316,215",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
939,897,4661,5861,51.14,45.31,13.81,"(7977, 6307)","(6800, 5558)",50,"1358,733,6,1156,539,119,300,261,493,547,439,658,298,809,497,545,495,1439,138,240,570,734,823,39,79,233,53,519,1061,310,735,509,200,921,358,400,670,68,568,82,472,562,630,48,501,362,113,217,360,126",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1830,676,4676,4621,73.02,55.12,28.37,"(8047, 6301)","(6451, 5352)",31,"381,492,1,569,252,290,158,244,361,90,134,978,601,1070,666,1560,401,410,50,372,393,182,87,11,513,488,433,84,132,197,1481",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1177,809,4018,5589,59.26,44.81,17.4,"(7925, 5876)","(6766, 4827)",50,"896,352,730,348,162,54,126,25,310,684,768,27,263,695,982,303,100,187,943,358,867,368,242,385,557,134,210,79,504,175,1077,921,300,104,278,101,434,218,380,429,424,261,676,1017,239,102,181,103,180,112",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
244,63,5646,6975,79.48,45.56,3.38,"(7604, 7198)","(7219, 5709)",50,"316,176,96,861,137,306,69,453,154,83,147,15,198,202,173,232,294,34,550,178,936,409,241,322,146,274,653,88,937,568,13,404,261,299,67,365,337,310,100,180,320,54,557,78,594,141,11,524,424,507",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1749,584,4825,5403,74.97,52.34,24.45,"(7995, 6120)","(7152, 5409)",50,"666,210,50,696,121,404,648,13,372,535,90,142,365,24,137,78,526,341,417,407,268,104,87,337,566,132,174,205,84,179,972,657,197,18,824,515,389,229,1270,874,735,348,278,308,201,157,32,25,51,856",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1147,830,5079,5505,58.02,49.57,17.24,"(7870, 7320)","(6652, 5909)",50,"261,212,603,576,369,475,796,83,765,552,80,543,1308,1110,528,432,155,784,413,28,194,778,459,878,630,779,902,616,113,198,1214,290,217,145,52,134,705,502,414,174,456,894,615,690,657,1012,468,1007,191,524",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
2181,558,4806,4668,79.63,57.21,31.84,"(8106, 6517)","(6849, 5364)",50,"233,568,202,466,4,51,557,865,248,111,348,192,470,67,544,34,180,529,33,439,319,94,550,765,821,888,321,173,183,367,8,630,1025,974,415,530,364,156,835,198,143,292,570,706,228,875,329,9,56,1129",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
288,84,6029,5904,77.42,51.34,4.65,"(7309, 7501)","(6192, 6113)",35,"653,176,269,1024,53,13,158,553,199,372,341,142,279,615,154,25,137,268,141,78,210,306,447,356,417,358,433,11,121,404,24,104,84,69,99",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1058,553,5705,5162,65.67,54.2,17.01,"(7975, 7259)","(6220, 6258)",50,"609,281,861,31,358,438,312,257,493,64,306,645,50,371,210,859,217,32,315,114,212,374,325,45,887,76,362,772,618,1165,339,1087,124,422,143,1245,478,778,1224,528,884,833,216,1074,43,395,62,30,151,155",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
331,137,6002,7140,70.73,46.53,4.43,"(7986, 6965)","(7471, 6139)",50,"183,232,103,115,15,459,404,141,318,198,369,83,159,901,355,77,48,7,445,47,759,475,254,55,532,457,297,98,137,24,629,539,348,50,138,32,362,30,109,259,368,35,268,343,289,330,180,222,308,248",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
824,585,5295,4966,58.48,52.43,14.23,"(7103, 7397)","(5790, 5880)",50,"648,126,102,1039,348,186,233,79,673,684,57,476,59,861,35,343,461,151,519,372,178,1085,257,73,2,322,54,116,113,360,756,41,207,276,661,655,231,512,63,720,122,131,1434,953,94,843,185,555,160,704",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
2498,172,5696,4453,93.56,63.92,35.94,"(8036, 6799)","(6951, 5868)",50,"290,1,61,405,281,569,653,41,49,492,44,118,176,361,252,609,332,223,428,388,356,29,53,535,453,874,433,90,210,358,87,132,401,191,78,503,863,59,190,25,393,696,50,601,644,676,862,513,154,141",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1657,1057,4724,5338,61.05,49.95,23.69,"(7941, 6311)","(6995, 5781)",39,"140,1,158,290,244,405,653,41,861,737,900,134,50,666,874,601,598,59,90,181,178,503,1197,673,388,358,513,970,444,1070,1023,149,96,428,410,13,78,535,447",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
639,66,5172,5271,90.64,52.13,10.81,"(7731, 6703)","(5910, 5238)",50,"400,300,45,429,741,575,157,39,514,113,175,510,320,95,809,693,568,102,119,289,475,295,222,30,323,51,94,457,817,362,731,48,37,259,1309,43,170,212,350,278,180,251,612,343,242,183,135,334,2,99",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1851,325,5703,4134,85.06,62.88,30.93,"(7096, 7459)","(5985, 6028)",26,"648,98,121,553,13,365,141,125,453,69,210,199,25,404,88,370,614,531,268,159,104,107,782,137,526,652",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
283,112,5301,5527,71.65,49.75,4.87,"(7132, 6774)","(5810, 5413)",37,"290,492,1,96,503,113,201,278,507,600,32,57,25,181,404,59,87,358,149,210,69,513,134,372,696,104,645,1160,50,142,614,303,60,11,74,18,125",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
839,224,5398,5818,78.93,50.79,12.6,"(8048, 6487)","(6657, 5622)",50,"210,337,1077,491,433,401,243,407,410,453,174,856,26,205,598,446,1137,268,98,1197,13,182,740,677,553,24,142,141,404,191,863,502,361,78,365,299,137,417,382,615,420,414,1435,247,468,465,179,197,168,229",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1451,1243,4493,6176,53.86,44.48,19.02,"(7972, 6396)","(7627, 5736)",42,"492,158,140,52,145,653,90,503,50,513,190,225,666,356,59,1115,134,978,72,510,461,493,509,809,295,639,568,424,10,300,236,263,734,768,990,499,619,670,93,378,1408,211",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1074,380,5351,5720,73.87,51.3,15.81,"(8007, 6966)","(6794, 5731)",50,"117,45,210,30,50,32,1008,395,362,514,217,76,315,151,62,114,740,143,155,212,877,887,778,1165,1492,656,422,169,528,257,502,157,312,491,95,298,142,173,711,665,470,1199,229,1005,896,578,863,1058,987,1321",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
2719,524,5607,3986,83.84,64.86,40.55,"(8002, 7090)","(6705, 6131)",39,"252,96,861,190,303,439,488,292,217,513,368,562,174,248,330,99,87,653,97,343,35,11,25,243,50,645,337,132,383,366,446,197,268,935,1137,657,1173,515,1211",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
135,64,5873,5522,67.84,51.82,2.39,"(7173, 7401)","(5657, 5937)",50,"37,139,352,665,802,257,711,157,362,477,312,155,30,217,173,521,759,987,387,24,325,784,76,528,1224,152,972,151,7,212,382,124,896,169,1087,1071,976,198,693,339,514,114,62,887,605,216,438,778,143,1074",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1584,1055,4185,5564,60.02,46.57,22.16,"(7487, 5717)","(7148, 5240)",29,"50,157,497,119,572,298,731,368,109,322,261,171,726,103,525,230,79,562,445,493,619,455,889,201,95,97,221,259,114",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
452,113,5485,5460,80.0,51.58,7.65,"(7459, 7120)","(5912, 5598)",50,"93,190,223,303,379,1070,863,414,159,1435,433,465,601,569,53,720,2,95,298,7,102,241,509,497,32,983,113,92,734,406,754,103,67,434,37,312,600,455,39,409,461,162,180,226,568,6,358,255,751,116",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
436,144,5571,5532,75.17,51.42,7.31,"(7069, 7162)","(5968, 5715)",33,"158,290,61,118,696,53,356,615,141,358,90,190,121,341,1077,503,1115,210,553,78,87,404,365,24,84,526,648,337,197,1160,137,657,435",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
961,114,5338,5912,89.4,51.11,13.98,"(7797, 6859)","(6873, 5452)",50,"358,248,210,322,32,192,310,545,221,25,51,237,123,196,6,233,341,278,30,390,146,101,255,424,304,1115,217,362,974,151,817,483,330,226,218,666,94,889,768,13,181,314,434,551,254,53,782,190,104,645",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
2528,557,4808,4184,81.94,60.74,37.66,"(7581, 6402)","(6712, 5365)",19,"290,140,421,61,569,340,41,145,252,96,669,52,361,732,176,275,1028,332,1226",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
494,129,5150,5477,79.29,50.17,8.27,"(7517, 6637)","(5971, 5279)",23,"140,569,61,498,44,356,503,740,31,484,290,332,696,874,50,243,69,994,553,649,307,1124,856",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
136,87,5490,5854,60.99,48.64,2.27,"(7323, 6941)","(5990, 5577)",50,"232,298,402,358,53,624,795,48,439,112,477,162,360,142,1181,322,735,30,34,318,180,115,432,149,151,1017,113,58,414,865,230,137,103,391,50,363,218,175,78,343,330,378,404,570,541,248,57,568,276,658",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1063,310,5313,5397,77.42,52.77,16.46,"(7984, 6676)","(6460, 5623)",50,"81,7,684,768,955,441,143,183,1093,34,444,206,209,341,83,97,876,132,101,1295,759,1009,813,1290,556,527,435,329,55,353,774,608,475,9,878,364,880,1049,386,832,346,349,283,436,685,933,532,574,1213,552",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
213,114,4978,5990,65.14,45.96,3.43,"(7233, 6264)","(6203, 5092)",50,"876,55,364,779,93,386,339,1277,1270,797,254,806,1093,818,932,141,395,77,946,169,98,477,444,316,329,1595,1304,404,436,527,83,1214,515,232,788,1259,9,947,160,148,475,369,699,939,740,294,884,1113,753,459",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
2071,1036,4784,4951,66.66,53.38,29.49,"(7755, 6599)","(7022, 5820)",37,"358,312,360,175,162,230,221,32,437,245,373,240,190,142,101,50,243,217,1263,113,308,466,310,853,257,30,84,477,103,865,937,100,33,136,503,453,298",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
816,155,4934,5739,84.04,49.38,12.45,"(7930, 6056)","(6555, 5089)",50,"800,472,232,842,310,8,284,1280,58,27,314,1110,529,364,386,136,213,28,156,530,699,119,315,92,514,298,391,636,192,562,167,367,9,34,265,294,890,527,436,30,231,155,23,123,54,218,461,889,572,174",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
875,586,5170,5628,59.89,49.31,13.46,"(7907, 6840)","(6503, 5756)",50,"227,194,835,209,84,352,182,574,13,404,317,367,655,436,591,581,180,694,568,519,167,1064,322,671,1067,16,201,1017,749,192,472,58,298,473,122,54,83,466,255,736,992,157,802,784,355,560,528,300,316,412",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
3096,995,5057,4078,75.68,61.64,43.16,"(8039, 6647)","(7174, 6052)",50,"274,289,192,190,255,119,432,670,69,419,567,321,391,548,493,4,407,1017,473,245,711,58,78,424,648,558,367,319,553,704,294,173,316,276,518,541,466,441,93,985,324,655,112,1044,217,94,222,84,390,248",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1210,818,4831,5212,59.66,50.05,18.84,"(7344, 7307)","(6422, 5649)",50,"614,229,125,24,132,337,905,197,453,121,1035,341,407,978,351,526,104,770,810,508,84,705,382,42,532,349,912,690,615,444,152,515,1068,657,850,511,279,417,935,465,524,137,404,78,53,11,178,61,553,26",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1106,567,4916,5731,66.11,48.88,16.18,"(7916, 6954)","(6837, 5483)",50,"916,596,563,575,245,330,538,192,29,981,221,914,844,1017,390,126,240,1152,1066,911,867,476,637,391,357,572,865,25,210,39,30,678,539,464,236,799,580,406,230,1064,196,980,251,347,492,2,381,595,1244,41",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
396,182,4615,5659,68.51,46.18,6.54,"(7423, 6037)","(6055, 4797)",50,"339,616,173,1007,544,554,528,939,15,605,182,818,233,77,406,766,98,26,123,708,1114,1020,448,160,294,216,438,782,774,1446,1269,1074,838,1071,1238,1022,710,166,1049,174,283,1129,469,821,418,979,206,290,281,306",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1856,867,4770,4509,68.16,55.21,29.16,"(8047, 5787)","(6365, 5637)",50,"358,104,502,596,154,50,158,673,970,1070,59,1390,210,13,189,503,874,182,696,863,74,404,428,142,78,401,862,1054,578,72,201,240,298,300,755,658,30,151,217,1048,740,315,32,656,153,797,109,735,562,368",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1141,508,4572,5443,69.19,48.98,17.33,"(7877, 6338)","(6584, 5080)",50,"624,240,231,466,201,619,192,284,241,58,548,432,245,321,21,173,391,461,294,161,196,93,541,228,404,414,894,489,167,503,310,67,268,178,671,428,149,388,299,653,18,407,922,154,670,1017,292,34,177,152",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
646,100,5402,5853,86.6,50.4,9.94,"(7851, 6202)","(6499, 5502)",37,"290,361,50,401,356,13,696,134,513,11,53,104,74,300,109,474,89,102,636,2,1060,218,5,241,222,119,240,32,261,368,358,509,289,217,204,146,274",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
407,137,5418,5511,74.82,50.77,6.88,"(7508, 6940)","(5918, 5555)",50,"492,140,41,344,73,852,653,99,586,377,794,861,1024,158,275,176,96,52,569,732,361,1078,394,446,1107,78,1105,410,444,644,13,1068,243,104,598,578,453,372,871,863,763,957,303,1473,407,388,601,166,174,365",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1262,133,5182,4896,90.47,56.17,20.49,"(7520, 6295)","(6158, 5315)",19,"653,158,244,1,41,1244,73,269,381,609,929,214,861,344,280,1226,290,281,498",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
1545,496,5446,5390,75.7,54.29,22.28,"(8084, 6563)","(6935, 5942)",50,"289,348,368,424,89,47,1540,671,519,779,719,974,411,691,493,943,102,162,374,400,83,113,355,539,23,218,457,232,183,148,312,802,202,310,684,85,481,434,545,27,1050,358,192,322,298,167,53,614,694,734",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
476,107,5263,6136,81.65,47.9,7.2,"(7841, 6793)","(6612, 5370)",50,"738,1,720,1367,645,11,306,74,383,166,567,345,12,512,405,961,1623,185,569,891,716,336,808,935,393,905,799,372,1043,262,270,61,951,852,107,189,134,1207,526,25,1085,190,268,1183,410,777,760,573,1191,358",True,BERT4Rec,ml-100k,Action,8192,10,0,0.7,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,5,"(1, 1, 1)",targeted,True,0.5,"Mon, 20 Jan 2025 21:45:44"
